0.20248,0.28131,0.41711,1
0.94653,0.51288,0.39548,1
0.74949,0.011182,0.20428,2
0.54614,0.11764,0.4136,2
0.57365,0.36801,0.5726,1
0.79818,0.30496,0.30601,2
0.052718,0.89441,0.45265,1
0.99915,0.59667,0.76475,2
0.96597,0.85309,0.48855,1
0.3453,0.14953,0.051057,2
0.3486,0.19856,0.61917,2
0.085555,0.74348,0.68786,1
0.69695,0.96861,0.003488,1
0.52039,0.79864,0.37725,1
0.70295,0.95789,0.36937,1
0.10931,0.5561,0.3855,2
0.6284,0.08748,0.3501,2
0.20028,0.8713,0.1922,2
0.27638,0.80558,0.36596,1
0.84779,0.72978,0.52618,1
0.89145,0.9177,0.51538,1
0.21035,0.21165,0.15978,2
0.6355,0.73848,0.65318,1
0.54034,0.82909,0.23584,2
0.70986,0.89825,0.46884,1
0.27855,0.11512,0.96241,2
0.49778,0.5879,0.83984,1
0.29258,0.3279,0.96951,2
0.063732,0.036422,0.84944,2
0.31185,0.59559,0.31057,1
0.15096,0.83244,0.40137,1
0.73707,0.63018,0.8737,1
0.18233,0.13904,0.87524,2
0.86745,0.57936,0.94637,1
0.53274,0.62347,0.28715,1
0.5164,0.91984,0.29024,1
0.66045,0.96239,0.72871,1
0.99509,0.97373,0.24905,1
0.3546,0.80166,0.19138,1
0.45786,0.17332,0.76558,2
0.7136,0.084508,0.72849,2
0.43679,0.81628,0.33475,1
0.84716,0.95134,0.18027,2
0.89255,0.9567,0.44611,1
0.32158,0.34752,0.50993,2
0.87836,0.50978,0.53767,1
0.69237,0.19112,0.091778,2
0.22055,0.74845,0.15803,2
0.87445,0.2361,0.52111,1
0.5382,0.58676,0.76462,1
0.95218,0.3215,0.67844,1
0.61649,0.7599,0.0084667,1
0.41658,0.83194,0.19921,1
0.39539,0.3019,0.34362,2
0.8991,0.28159,0.65829,1
0.76717,0.8174,0.501,1
0.23808,0.57431,0.50156,1
0.31374,0.3805,0.9201,2
0.18946,0.59681,0.24668,2
0.087548,0.22965,0.37169,2
0.90786,0.24585,0.70708,1
0.12476,0.74108,0.59193,1
0.91461,0.080066,0.67428,1
0.18316,0.59127,0.27393,2
0.72468,0.89492,0.59679,1
0.81122,0.75197,0.52775,1
0.32121,0.55037,0.20174,1
0.93146,0.10477,0.19475,1
0.81349,0.38395,0.53617,1
0.47785,0.91618,0.70008,1
0.34093,0.115,0.75725,2
0.082179,0.97092,0.33702,1
0.81056,0.67089,0.14281,1
0.86001,0.21167,0.84548,1
0.2819,0.38612,0.9348,2
0.96198,0.1285,0.49975,1
0.82501,0.53099,0.74093,1
0.75392,0.55866,0.1578,1
0.82259,0.97736,0.035103,1
0.31504,0.051766,0.67615,2
0.83353,0.78419,0.69965,1
0.26922,0.62539,0.0044203,1
0.46377,0.37488,0.23387,1
0.022757,0.59206,0.8289,2
0.99486,0.70502,0.34858,2
0.50471,0.49518,0.013368,1
0.46694,0.70385,0.53811,1
0.12661,0.37656,0.72006,2
0.35446,0.29983,0.61013,2
0.17716,0.76797,0.48953,1
0.024913,0.84554,0.77587,2
0.60975,0.65187,0.76814,1
0.25761,0.63156,0.96402,1
0.31668,0.097985,0.078555,2
0.44699,0.42916,0.94072,1
0.50003,0.21403,0.59301,2
0.47272,0.36897,0.84488,1
0.59815,0.97498,0.39919,1
0.10642,0.80554,0.883,1
0.67372,0.29238,0.93794,1
0.41708,0.84203,0.48471,1
0.46738,0.57753,0.90354,1
0.86336,0.67801,0.40475,1
0.13469,0.030627,0.86699,1
0.86033,0.28182,0.64479,1
0.12045,0.7623,0.80743,1
0.78831,0.24819,0.64293,1
0.090034,0.20133,0.34268,2
0.4781,0.82518,0.92764,2
0.75969,0.70971,0.32084,1
0.50493,0.20156,0.34664,2
0.36205,0.42202,0.53034,2
0.17518,0.64234,0.22965,1
0.98735,0.83203,0.63947,1
0.6836,0.82436,0.44878,2
0.34343,0.3284,0.6674,2
0.11507,0.95926,0.94723,1
0.42546,0.86986,0.57307,1
0.62327,0.96258,0.018943,2
0.94629,0.11363,0.60383,1
0.9226,0.45108,0.16062,1
0.17878,0.92265,0.63132,2
0.13022,0.14592,0.31824,2
0.16662,0.27331,0.076472,1
0.2852,0.52821,0.26662,1
0.072462,0.026518,0.85827,1
0.78352,0.66561,0.38439,1
0.47952,0.85515,0.089619,1
0.5726,0.54326,0.86457,1
0.40363,0.95172,0.93902,1
0.60894,0.82646,0.63015,1
0.21045,0.39589,0.54154,2
0.33638,0.52887,0.90362,1
0.56106,0.99085,0.31329,2
0.27071,0.92781,0.18537,1
0.41012,0.64985,0.36167,1
0.075596,0.8944,0.60795,1
0.18035,0.7278,0.83708,1
0.24068,0.018331,0.78951,2
0.87557,0.01689,0.79788,1
0.73477,0.89362,0.79581,1
0.58639,0.42444,0.67317,2
0.26961,0.24182,0.37286,2
0.45535,0.18741,0.49631,2
0.25457,0.95753,0.32242,1
0.75426,0.69177,0.49084,1
0.13947,0.20924,0.97515,2
0.22924,0.21293,0.94871,2
0.48127,0.70054,0.85748,1
0.94599,0.78726,0.88364,1
0.26735,0.97162,0.54468,1
0.95902,0.026602,0.41156,2
0.12351,0.25697,0.46675,2
0.25096,0.3458,0.29423,2
0.82165,0.38533,0.40106,1
0.78396,0.5723,0.62273,1
0.98995,0.15755,0.68764,1
0.79086,0.87589,0.94854,1
0.15152,0.25305,0.85384,2
0.15856,0.7484,0.68812,1
0.87348,0.18787,0.039946,1
0.73075,0.24798,0.36143,1
0.55297,0.10335,0.36359,2
0.35052,0.59842,0.25802,1
0.3798,0.26557,0.32756,2
0.71103,0.98795,0.60353,1
0.71028,0.4376,0.82401,1
0.1511,0.39603,0.76625,2
0.11704,0.47534,0.35754,2
0.71329,0.55985,0.75497,1
0.11776,0.4828,0.47774,2
0.25373,0.3797,0.33609,2
0.72229,0.72267,0.018347,1
0.71025,0.2614,0.32897,1
0.2289,0.26611,0.88274,2
0.29884,0.86137,0.88207,1
0.55196,0.39098,0.4676,1
0.638,0.62235,0.77203,1
0.44879,0.74893,0.91579,1
0.42985,0.85488,0.75921,1
0.28442,0.15155,0.99968,2
0.72906,0.21576,0.70209,1
0.61714,0.18581,0.44263,2
0.23466,0.19708,0.6089,2
0.94107,0.3575,0.047355,1
0.0058648,0.8201,0.84356,2
0.16486,0.22529,0.33355,2
0.89541,0.8253,0.23459,1
0.51623,0.50254,0.89878,1
0.90761,0.36746,0.88867,2
0.47481,0.092621,0.26332,2
0.14768,0.83397,0.72084,1
0.47509,0.5444,0.63614,1
0.74195,0.015449,0.62472,2
0.37831,0.25939,0.86556,2
0.11829,0.25222,0.43252,2
0.25648,0.0025011,0.43898,2
0.4599,0.10022,0.14759,2
0.79836,0.97492,0.083357,1
0.60929,0.32257,0.54765,1
0.35036,0.42567,0.57936,2
0.73128,0.42647,0.997,1
0.6659,0.54257,0.35952,1
0.13428,0.95854,0.06649,1
0.20636,0.087043,0.18077,2
0.29841,0.47851,0.18981,2
0.65543,0.86498,0.22518,1
0.467,0.98149,0.032415,2
0.78525,0.99086,0.20058,1
0.1597,0.76709,0.93497,1
0.60317,0.46772,0.87185,1
0.7906,0.72803,0.7834,1
0.29066,0.76728,0.08668,1
0.12327,0.76867,0.52073,1
0.032361,0.043354,0.30934,2
0.64079,0.10195,0.65141,2
0.93843,0.066011,0.012147,1
0.63285,0.00092815,0.48247,2
0.94899,0.072677,0.55065,1
0.43976,0.64783,0.047368,1
0.36499,0.24484,0.28105,2
0.20272,0.028319,0.46562,1
0.61454,0.29764,0.093661,1
0.2622,0.53047,0.97985,2
0.42175,0.053441,0.55267,2
0.12664,0.66693,0.34607,1
0.24363,0.39727,0.75449,2
0.80312,0.28195,0.2047,1
0.032227,0.2896,0.89651,1
0.71733,0.89787,0.85063,1
0.075971,0.20306,0.36103,2
0.79014,0.18915,0.12453,1
0.78848,0.59914,0.56421,2
0.39389,0.91384,0.43328,1
0.60192,0.3276,0.20393,1
0.77712,0.63275,0.33043,1
0.12227,0.46176,0.99341,2
0.23661,0.26371,0.63667,1
0.16811,0.30833,0.18577,2
0.57153,0.84059,0.86728,1
0.3255,0.21127,0.81966,2
0.8029,0.46033,0.79002,1
0.94427,0.57819,0.61159,1
0.73552,0.2644,0.79932,2
0.76536,0.33141,0.34762,1
0.87191,0.11169,0.97654,1
0.57157,0.45211,0.15589,1
0.9103,0.9606,0.71934,1
0.068996,0.62893,0.36868,2
0.31291,0.94259,0.43967,1
0.030118,0.51138,0.81183,2
0.51962,0.15413,0.65386,2
0.36321,0.16818,0.31932,2
0.72945,0.57225,0.09524,1
0.89291,0.53036,0.50017,1
0.015848,0.56275,0.7122,2
0.74863,0.26967,0.5822,1
0.77343,0.0026669,0.75817,2
0.12547,0.93244,0.18547,1
0.0029377,0.74467,0.22858,2
0.34626,0.14006,0.65187,2
0.035374,0.7034,0.34617,2
0.8702,0.39393,0.067587,1
0.48466,0.094614,0.71197,2
0.49334,0.46503,0.15346,1
0.067476,0.45418,0.9759,2
0.077838,0.41899,0.23799,2
0.32054,0.24351,0.40268,2
0.38169,0.26518,0.052348,2
0.99815,0.41584,0.98887,1
0.036819,0.97684,0.83309,1
0.66732,0.76402,0.47075,1
0.81449,0.46211,0.28818,1
0.55461,0.66724,0.86919,1
0.57171,0.12384,0.14124,2
0.54475,0.83686,0.1889,1
0.58474,0.13176,0.73196,2
0.16995,0.3096,0.7502,2
0.22344,0.55886,0.22114,2
0.44004,0.042153,0.25869,2
0.77064,0.31162,0.88982,1
0.29503,0.097824,0.21832,2
0.64114,0.62607,0.74642,1
0.75272,0.86922,0.21288,1
0.46638,0.75283,0.43492,1
0.64221,0.64367,0.2379,1
0.27982,0.42906,0.89688,2
0.44738,0.22298,0.98532,2
0.66377,0.74425,0.22723,1
0.057121,0.91683,0.80016,1
0.9979,0.37587,0.93299,1
0.83014,0.34505,0.4631,1
0.49643,0.60947,0.53392,1
0.95994,0.96697,0.16588,1
0.77902,0.33826,0.85008,1
0.32227,0.50526,0.3975,1
0.069175,0.61085,0.027914,2
0.5149,0.035023,0.027594,2
0.83018,0.90075,0.94658,1
0.32642,0.85826,0.65575,1
0.41267,0.18941,0.78362,1
0.26828,0.46328,0.09878,1
0.3968,0.21757,0.7417,2
0.318,0.16875,0.23773,2
0.010409,0.20459,0.23969,2
0.17482,0.85991,0.031437,2
0.62087,0.11006,0.66053,2
0.6706,0.1595,0.15473,1
0.76922,0.76862,0.67797,1
0.67827,0.92315,0.3551,1
0.36314,0.60126,0.91361,2
0.21376,0.048599,0.40457,2
0.091035,0.43819,0.42547,2
0.68517,0.8662,0.13735,1
0.16117,0.91744,0.98305,1
0.61923,0.5861,0.54615,1
0.74448,0.15009,0.15464,1
0.17487,0.56177,0.88959,2
0.42262,0.12623,0.33166,2
0.34293,0.2028,0.6357,2
0.32006,0.098822,0.68701,1
0.15031,0.89317,0.28247,1
0.55021,0.81385,0.085284,1
0.11662,0.18882,0.44827,2
0.61153,0.13883,0.1416,2
0.74696,0.28163,0.051844,1
0.37557,0.90296,0.26007,1
0.80874,0.60913,0.84663,1
0.48319,0.00011381,0.40434,2
0.21994,0.47431,0.16548,2
0.21096,0.21767,0.15923,2
0.12809,0.24426,0.82929,2
0.46958,0.54177,0.033721,1
0.94226,0.15409,0.0033927,1
0.87185,0.79042,0.11182,1
0.59565,0.35967,0.77936,1
0.80585,0.99446,0.048156,1
0.082091,0.24883,0.82976,2
0.42222,0.33157,0.80573,2
0.71353,0.25454,0.40682,1
0.43833,0.90798,0.081125,1
0.7493,0.39995,0.90017,1
0.68937,0.34066,0.73079,1
0.028127,0.26473,0.24699,2
0.25957,0.10901,0.71714,2
0.44128,0.91329,0.70566,1
0.86208,0.11654,0.13984,1
0.62504,0.037195,0.35211,2
0.55845,0.50585,0.18093,1
0.86109,0.065195,0.93261,1
0.70106,0.83237,0.6719,1
0.54737,0.63622,0.27534,1
0.74322,0.35177,0.0075642,1
0.85103,0.0098091,0.94493,1
0.73278,0.057978,0.56796,2
0.59904,0.77092,0.13084,1
0.23871,0.29296,0.90716,2
0.55084,0.21272,0.89617,2
0.78355,0.69955,0.45832,1
0.016621,0.0082372,0.5789,1
0.2561,0.59569,0.20312,1
0.95146,0.9486,0.76392,1
0.13982,0.63585,0.28576,2
0.37343,0.61532,0.65902,1
0.28885,0.99584,0.013364,1
0.9884,0.74438,0.7555,1
0.4892,0.68958,0.51448,1
0.85671,0.66817,0.49906,1
0.4299,0.51845,0.26473,1
0.34361,0.004629,0.90266,2
0.58736,0.71393,0.1657,1
0.78482,0.0093695,0.67068,2
0.11982,0.51261,0.33125,2
0.60191,0.17275,0.59827,2
0.77132,0.26807,0.21028,1
0.076828,0.23942,0.12338,2
0.47246,0.99498,0.10181,1
0.27483,0.25826,0.27035,2
0.99887,0.31862,0.39767,2
0.718,0.33084,0.90894,1
0.57248,0.62795,0.24773,1
0.33784,0.34505,0.55234,2
0.61619,0.15148,0.65925,2
0.59885,0.99166,0.84963,1
0.69868,0.61171,0.056298,1
0.52551,0.55436,0.79278,1
0.34821,0.58899,0.44254,1
0.23563,0.37763,0.15839,2
0.23877,0.33097,0.24586,2
0.10141,0.67675,0.6911,2
0.23366,0.27766,0.30529,2
0.31873,0.14029,0.46734,1
0.72345,0.75746,0.29327,1
0.36458,0.016656,0.80986,2
0.25377,0.60698,0.89908,1
0.82332,0.26014,0.091113,1
0.3563,0.096524,0.38628,2
0.14619,0.59108,0.5437,2
0.17091,0.24617,0.79345,2
0.5924,0.58663,0.79937,1
0.86905,0.56613,0.83588,1
0.73687,0.090727,0.036611,1
0.86628,0.080857,0.21679,1
0.88731,0.10445,0.064121,1
0.00037344,0.59676,0.71619,1
0.34964,0.01968,0.54058,2
0.624,0.4638,0.52439,1
0.49408,0.62825,0.36674,1
0.17285,0.82669,0.15906,1
0.42339,0.16467,0.68137,2
0.74668,0.32004,0.90425,1
0.556,0.79809,0.098894,1
0.79729,0.25309,0.041235,1
0.27344,0.65472,0.10596,1
0.60632,0.36367,0.96317,1
0.52552,0.41696,0.39632,1
0.46955,0.47383,0.69561,1
0.071612,0.094539,0.73226,2
0.42409,0.22945,0.0050492,1
0.58248,0.022439,0.76923,1
0.76365,0.68635,0.8079,1
0.46022,0.74874,0.50531,1
0.011653,0.81578,0.74543,1
0.23879,0.57501,0.53105,1
0.028245,0.18457,0.24089,1
0.017085,0.22591,0.21604,2
0.50062,0.27246,0.95446,2
0.68873,0.27147,0.90402,1
0.21599,0.19739,0.48982,2
0.24999,0.71614,0.96363,1
0.2833,0.65051,0.069973,2
0.93307,0.80476,0.08457,1
0.94694,0.46692,0.31445,1
0.10582,0.39049,0.36798,1
0.47816,0.50411,0.54455,1
0.8319,0.40143,0.11831,1
0.11111,0.012262,0.26293,1
0.96091,0.26111,0.071835,1
0.33571,0.20988,0.37362,2
0.3073,0.56146,0.98244,1
0.22341,0.11969,0.19313,2
0.043691,0.53872,0.51459,2
0.17834,0.59705,0.060023,2
0.060287,0.8946,0.016101,1
0.30723,0.80459,0.2177,1
0.8326,0.87234,0.84262,1
0.2069,0.43209,0.65664,2
0.58927,0.65492,0.50488,1
0.65289,0.1877,0.20079,1
0.87178,0.76609,0.26523,1
0.14848,0.95811,0.23381,1
0.79189,0.83179,0.59068,1
0.72135,0.31408,0.1371,1
0.47052,0.97017,0.17832,1
0.19158,0.994,0.71476,1
0.38477,0.67908,0.58006,1
0.02199,0.62053,0.7182,2
0.98614,0.84887,0.98827,1
0.46953,0.1892,0.33445,2
0.093507,0.57955,0.29078,2
0.64663,0.65784,0.026956,1
0.59265,0.41088,0.8919,1
0.87519,0.21099,0.10183,1
0.92074,0.11729,0.81865,1
0.24799,0.15705,0.31829,2
0.84266,0.90108,0.43977,1
0.46363,0.31659,0.1112,2
0.47989,0.9255,0.54978,1
0.17958,0.22318,0.9907,2
0.44962,0.224,0.49299,2
0.29736,0.94958,0.47491,1
0.39168,0.98623,0.28744,1
0.44154,0.11412,0.17658,1
0.2321,0.78308,0.55754,1
0.35109,0.77951,0.60574,1
0.17762,0.86987,0.38223,1
0.57025,0.086529,0.85855,2
0.071756,0.86076,0.60737,1
0.81048,0.65516,0.62198,1
0.86696,0.84626,0.2242,2
0.35829,0.18493,0.053212,2
0.76712,0.97128,0.72737,2
0.78669,0.73192,0.67906,1
0.76522,0.85299,0.22577,1
0.44361,0.75338,0.97469,2
0.0041779,0.99534,0.21427,1
0.26517,0.063773,0.099241,2
0.70122,0.97898,0.41593,1
0.25161,0.69453,0.66331,1
0.52571,0.41818,0.11079,2
0.78232,0.30749,0.39703,1
0.12629,0.0028051,0.28384,2
0.68729,0.13608,0.30004,1
0.46457,0.75671,0.3823,1
0.70402,0.74377,0.13596,1
0.57952,0.59117,0.30246,1
0.013364,0.36395,0.77822,1
0.60686,0.63295,0.61749,1
0.025338,0.43754,0.10633,1
0.099067,0.76575,0.050236,1
0.72154,0.25602,0.41956,1
0.1821,0.49808,0.5303,2
0.70741,0.75669,0.77526,1
0.3108,0.61972,0.77061,1
0.10769,0.25261,0.063304,2
0.22038,0.085564,0.68159,2
0.60151,0.044361,0.71235,2
0.27746,0.43166,0.78131,2
0.016093,0.72219,0.0094233,2
0.42792,0.68616,0.060033,1
0.63778,0.97368,0.19155,1
0.87327,0.87794,0.086898,1
0.8066,0.10804,0.15875,1
0.1585,0.33801,0.96673,1
0.89488,0.33512,0.96238,1
0.63431,0.529,0.46031,1
0.043174,0.58744,0.45269,2
0.19273,0.29899,0.89739,2
0.18403,0.59868,0.73018,2
0.49778,0.10886,0.088436,1
0.43285,0.65161,0.27787,1
0.7138,0.44761,0.67295,1
0.027594,0.26603,0.52979,2
0.54173,0.83566,0.28732,1
0.46408,0.26429,0.02637,2
0.87887,0.86819,0.32057,1
0.99135,0.019337,0.75541,1
0.9377,0.67303,0.75811,1
0.033198,0.49594,0.57107,2
0.40172,0.73195,0.0112,2
0.18359,0.90499,0.6038,1
0.66275,0.28935,0.94521,1
0.33279,0.82438,0.5858,1
0.76094,0.36292,0.7343,1
0.61967,0.62859,0.99672,1
0.77765,0.30369,0.2262,2
0.93337,0.91603,0.94718,1
0.67874,0.18959,0.060149,1
0.43161,0.42748,0.67506,2
0.25014,0.79519,0.12549,1
0.067787,0.36015,0.58951,2
0.83421,0.31659,0.47995,1
0.45513,0.55931,0.8991,1
0.55566,0.82459,0.86547,1
0.2571,0.10886,0.63102,2
0.63345,0.60295,0.81134,1
0.9461,0.60584,0.98995,1
0.41473,0.30822,0.031615,2
0.6484,0.31784,0.4254,1
0.97512,0.1646,0.91659,1
0.014351,0.35523,0.0998,2
0.65237,0.51159,0.39842,1
0.19869,0.82186,0.73249,1
0.31127,0.11649,0.62132,2
0.083541,0.75896,0.60377,1
0.46272,0.50686,0.62605,1
0.72898,0.34397,0.51303,1
0.3095,0.83676,0.31645,1
0.12757,0.43027,0.70265,2
0.32298,0.61615,0.81566,1
0.80788,0.81921,0.40204,1
0.3427,0.7566,0.93273,1
0.63148,0.48677,0.0023633,1
0.16388,0.94393,0.23119,1
0.92249,0.58199,0.37992,1
0.38205,0.62037,0.68758,1
0.45578,0.5914,0.98013,1
0.70127,0.32691,0.12624,1
0.37914,0.40695,0.91777,2
0.69899,0.0050053,0.80103,2
0.095685,0.98413,0.93999,1
0.23299,0.023639,0.15728,2
0.068489,0.32764,0.95285,2
0.00044496,0.15424,0.022831,2
0.69167,0.023228,0.035345,2
0.89237,0.3609,0.74119,1
0.18922,0.06098,0.28171,2
0.55505,0.67039,0.26207,1
0.029935,0.028269,0.94188,2
0.86532,0.51575,0.86223,2
0.02144,0.0076565,0.083544,2
0.79116,0.27859,0.58077,1
0.023904,0.96662,0.43548,1
0.049132,0.99767,0.74645,1
0.38869,0.79428,0.46704,1
0.43019,0.29294,0.29371,2
0.49159,0.080828,0.2417,2
0.0054045,0.64469,0.23253,2
0.8198,0.11322,0.73958,2
0.31824,0.36589,0.49551,2
0.51947,0.50396,0.51024,1
0.75034,0.50341,0.77477,1
0.85268,0.73056,0.52879,1
0.074265,0.78009,0.73075,1
0.45292,0.34508,0.20961,2
0.58264,0.76421,0.81073,1
0.73445,0.85201,0.7797,1
0.42636,0.84258,0.46671,1
0.027769,0.10874,0.50657,2
0.54426,0.96971,0.011019,1
0.99677,0.46523,0.9693,1
0.77567,0.0143,0.42127,2
0.60794,0.34664,0.0012805,1
0.43228,0.48535,0.66868,1
0.72585,0.88349,0.49128,1
0.3636,0.042716,0.60719,2
0.29268,0.72634,0.52866,1
0.28755,0.27065,0.74589,2
0.091281,0.60275,0.2528,2
0.88762,0.93486,0.095019,2
0.8221,0.75003,0.18238,1
0.87098,0.53564,0.93285,1
0.58926,0.69038,0.35038,1
0.52735,0.65037,0.71614,2
0.1429,0.51714,0.28617,2
0.087182,0.62831,0.47088,2
0.19448,0.18552,0.29171,2
0.73017,0.075373,0.73265,1
0.4239,0.13214,0.32142,2
0.79758,0.89775,0.033354,2
0.82497,0.26654,0.92616,2
0.85309,0.88257,0.1242,1
0.68003,0.13427,0.25602,1
0.46368,0.062416,0.77356,2
0.72017,0.58325,0.18424,1
0.51298,0.49623,0.51925,1
0.034321,0.23207,0.97345,2
0.94143,0.83041,0.28022,1
0.074734,0.5382,0.22794,2
0.041802,0.52851,0.070634,2
0.05301,0.77844,0.6399,1
0.20998,0.51271,0.66264,2
0.52997,0.70918,0.39803,1
0.31345,0.4893,0.75437,1
0.39866,0.21681,0.39252,2
0.15462,0.92394,0.026715,1
0.51963,0.76112,0.025243,2
0.37062,0.52985,0.74848,1
0.17657,0.44191,0.18823,2
0.073349,0.59167,0.23721,2
0.59891,0.058792,0.052747,2
0.9498,0.44915,0.17014,1
0.71958,0.55166,0.33818,1
0.70521,0.56186,0.7361,1
0.6159,0.92881,0.013974,2
0.69889,0.97409,0.17168,2
0.68182,0.69842,0.71912,1
0.50181,0.49181,0.68405,1
0.46358,0.80557,0.69669,1
0.91767,0.9313,0.081217,1
0.99369,0.57894,0.28985,1
0.75985,0.57993,0.26653,1
0.65618,0.99268,0.057288,1
0.46744,0.092534,0.1064,1
